980,2446,1
2419,6035,11
2229,2230,1
1844,4960,12
771,8491,13
734,4732,2
1690,3421,11
2244,1834,9
879,1040,5
1074,8994,3
1273,9299,1
2108,5648,10
2650,7275,1
2626,9060,6
2546,3468,10
100,7134,6
950,4531,4
293,6524,12
2613,5284,10
747,4893,11
978,7627,13
824,1170,5
2331,7249,2
2414,8165,6
607,3812,8
2693,8836,4
135,1822,4
1347,3319,2
541,8447,5
1729,1904,7
665,5109,12
1413,3751,4
1413,7958,8
1300,4138,12
2933,6232,3
1543,2228,10
2149,696,10
653,7328,2
1738,9141,6
1216,7929,3
1969,1909,2
653,3358,7
2029,4244,9
1850,4219,9
1226,4925,9
136,7483,8
763,7258,1
259,9610,8
701,429,12
1740,7212,1
2269,3721,9
1157,1523,7
2561,2399,10
1664,3798,6
2213,7310,12
682,7175,8
98,574,9
611,4124,7
524,6467,6
409,6930,10
1454,7459,13
2238,3356,3
1166,5773,4
1335,6698,8
149,9746,9
2742,4224,7
439,8813,11
2864,3990,1
2897,7912,6
289,5217,9
2698,9644,6
942,1985,4
1943,2913,10
648,713,1
1249,5524,1
1724,4296,9
978,2657,3
709,8746,8
2150,6047,4
1225,2617,12
2924,1277,3
2819,8978,3
227,7470,11
847,635,6
1283,8258,4
2507,9429,2
1984,256,6
2086,6830,1
1507,5363,11
773,2099,10
2831,6235,6
482,9555,10
928,1473,11
1704,41,4
1032,4404,7
1746,7194,3
2686,7912,1
1479,8767,7
208,7335,10
1140,4006,12
469,350,6
2930,8940,4
828,9226,11
435,2369,4
2872,7534,3
2072,1370,4
57,5733,12
147,7786,9
2460,1409,13
471,5173,11
2952,8554,6
1285,8693,6
837,6428,11
2319,9724,4
919,218,8
883,2874,10
2262,6667,9
2420,7559,6
1538,818,8
2205,7371,5
2750,4732,3
2749,8324,7
2243,7424,7
630,34,2
1036,2221,3
1996,7473,9
775,7031,3
2162,1573,6
1232,1399,7
1751,2736,4
991,3352,11
2270,7465,4
2859,2208,8
442,1529,9
30,496,10
2935,6732,11
1101,3264,10
871,8792,3
865,279,6
831,8187,12
217,7598,10
1353,1071,4
1327,6004,12
981,4584,4
780,1722,4
723,3171,8
122,3448,3
2895,2956,9
1945,5435,13
2021,5287,4
1711,2759,6
350,4413,2
844,4250,10
2752,4273,4
2712,5938,11
2028,799,3
2122,9174,5
2300,652,8
2892,1695,5
2381,2748,13
2166,3502,4
2316,5029,6
910,2931,9
724,9809,10
2390,839,7
375,8400,11
2407,7490,2
1102,7843,3
31,1877,2
829,2894,12
62,70,11
1377,9382,11
1250,1708,4
1229,9900,10
837,7999,4
2507,9792,11
861,2936,12
803,5283,8
2838,9401,6
2584,646,5
2177,460,5
1721,5856,1
860,923,2
2167,2603,3
642,4917,8
54,2818,2
535,7265,4
2713,6601,12
2915,9916,7
1511,5801,8
1258,6106,7
1645,6911,5
139,7215,8
1492,6731,12
1664,5947,8
2838,4879,3
1610,4693,4
2524,9460,2
2810,3527,7
68,8427,11
1338,3283,6
567,3052,3
636,9630,2
466,1608,8
2536,2920,6
1493,9431,3
1635,7693,3
1780,2940,11
1259,9786,8
2119,1767,11
1338,7540,8
1069,1044,10
325,9645,12
2617,7473,2
1409,6517,2
1095,565,9
43,96,7
2668,4865,5
888,4387,11
2726,4734,2
2108,8779,6
1491,533,12
2106,672,9
2910,2951,2
1479,9196,3
1759,1985,6
1830,1593,7
674,2514,7
1514,9117,11
627,7022,11
1907,7108,13
834,319,4
381,5620,2
229,8512,10
2822,9051,11
692,8811,11
611,2462,5
2113,1697,1
662,6171,3
1543,7325,4
1526,1019,11
874,750,12
1475,2601,7
35,3812,11
932,2085,3
2009,9166,6
2071,8104,8
1303,3881,2
1826,4389,11
2713,396,2
611,8664,6
613,8585,5
1135,894,9
1680,283,9
2348,4654,6
1065,1485,12
823,974,2
908,4613,4
2110,532,9
1963,3981,13
1219,7882,8
1054,2539,9
2020,2972,2
2254,2271,11
2870,6667,6
750,6493,12
1475,7333,7
2942,4805,5
1479,710,5
2539,1619,9
2994,6833,11
689,7235,13
1108,2758,2
1728,5367,12
2662,5097,6
2391,1210,3
2965,1311,4
382,6680,5
1910,7448,7
176,1071,4
9,8397,5
2650,8765,9
521,5932,11
1690,3649,8
1108,7220,9
746,4138,12
936,4294,11
1417,6813,8
49,6664,8
1167,2989,11
2952,9051,13
1528,297,1
320,9631,3
763,1399,8
1183,6730,8
864,6621,13
981,6720,9
830,775,12
2407,1459,10
1240,6233,8
1303,8738,4
689,7739,5
1168,1337,3
805,6599,2
455,5192,2
1510,536,4
406,3580,13
213,2842,4
2020,2336,9
750,8717,4
1563,6156,11
1073,4892,1
567,1974,5
364,8540,8
1625,4700,7
655,7030,6
1242,7388,5
501,8735,13
1201,3553,11
549,7951,12
1686,1076,13
2076,9751,5
252,9542,9
956,5335,11
157,5592,11
2466,6400,5
1081,8891,10
2408,8255,2
1941,3389,13
5,280,6
2868,2469,6
2169,5072,7
2070,9036,11
1849,819,8
175,7428,3
1918,3061,10
577,786,2
1687,9010,2
817,9078,10
1786,3375,9
1513,3829,6
1430,7092,5
411,8392,1
1865,6460,7
2375,889,9
2029,5268,7
1087,6193,8
2438,2752,9
1233,2950,10
770,3929,6
1829,3589,5
407,2644,4
2084,6699,10
2496,8626,11
2743,9973,6
453,3700,1
1327,3220,7
1351,7689,13
343,9919,6
1929,6700,7
28,89,8
344,293,10
2069,4093,6
1804,1069,11
473,4249,8
748,9118,6
2157,8433,6
2583,3700,13
1601,4351,7
353,2741,10
2208,922,6
1544,8590,1
232,2874,7
668,2841,2
2079,7661,2
1580,4757,2
1792,488,2
1681,82,1
739,8909,11
1146,5388,1
302,47,2
1839,6605,4
675,9401,7
561,3038,13
1996,7920,12
1292,3662,11
1150,7581,6
528,4635,1
1944,4534,12
2194,6577,2
1308,4945,3
2824,7922,13
1129,7396,11
1729,6332,11
2328,1225,9
409,2036,6
880,7395,1
1975,9814,2
1688,1281,12
2718,1617,10
2260,6055,3
795,550,13
770,3273,7
1613,522,12
1896,8846,13
1172,1432,11
1337,7205,1
1778,1963,3
1924,3721,4
460,5848,8
40,4658,3
2053,5925,6
1580,535,7
2974,2219,11
413,6020,3
388,8170,4
2594,415,7
1233,699,1
243,6590,11
1378,1178,6
31,8625,10
2915,9709,8
1587,7155,2
1942,7108,4
837,3674,4
2340,2514,13
65,4300,12
1986,7977,1
192,9157,11
2338,2228,2
1718,5387,13
1668,3651,6
2110,7674,11
2974,1623,9
1244,5272,11
1124,4736,13
1351,4161,9
809,6830,5
1071,4471,1
1748,1661,3
1238,1660,7
2808,8502,11
2458,3699,5
2764,108,1
1878,2581,8
1124,6281,10
1051,4909,12
109,9131,10
2729,4251,6
2981,1734,3
2101,5034,8
1931,3500,4
2454,1091,8
883,2128,10
1140,8261,8
2152,8912,7
55,6168,13
1793,4096,1
197,2077,8
2829,2119,8
549,3390,9
2673,882,2
1304,4898,6
905,8085,7
423,465,13
2388,4205,8
2842,4233,12
330,7133,1
1512,2088,1
413,4228,3
1007,1142,6
735,5774,4
760,4626,1
1416,5050,2
367,2297,2
646,4878,9
2075,9076,2
719,7539,5
1858,7417,1
2545,8832,9
1240,5557,6
2767,2403,4
654,7053,10
334,8754,5
2165,2430,12
1441,5603,4
778,4750,3
1016,8349,6
2832,5363,5
2821,7262,6
1963,2566,3
1155,2027,11
255,6249,1
1045,8968,3
1754,9987,2
2930,9610,7
21,6199,13
1379,9844,7
1635,4286,2
2975,3308,2
924,4892,13
2557,1782,10
183,2059,11
1253,9937,13
920,2180,8
1812,6679,12
2085,8221,5
392,9989,13
2597,8475,13
2310,9672,5
1132,7524,9
595,3033,3
2596,8263,8
1629,379,7
1046,4840,9
2834,9575,8
2897,8239,10
1578,5127,8
2662,1301,5
919,7238,7
2042,7026,6
659,2454,2
63,8706,13
2393,509,10
1898,2543,10
1477,6405,9
2391,8776,5
2470,5633,6
1453,8634,6
1010,2381,8
1077,5790,6
1348,3675,10
2186,2724,4
735,1894,13
1508,6360,9
1456,4759,3
2273,8653,13
1373,7569,9
2607,6056,4
1489,6292,4
148,6987,11
1821,8701,2
978,3955,11
22,2485,5
1424,8449,10
2448,4494,11
2365,8490,3
1286,4230,7
645,1568,10
691,2755,8
1895,4770,11
2497,7019,10
1605,7369,4
1339,5880,7
358,5321,7
398,3130,13
1360,7355,1
1538,9296,1
1842,403,8
784,7391,1
2042,8217,13
1402,2847,12
2244,2112,11
823,8741,5
1592,1680,3
1360,3461,3
2665,5317,2
1439,319,3
44,3423,6
1507,8804,3
2443,4898,3
408,1426,2
2466,4018,8
498,4971,10
240,9903,11
2764,9369,11
849,7602,7
2874,2598,12
1259,2725,5
2930,6799,12
1110,6134,6
2012,6683,12
1342,2787,10
808,7807,13
471,4526,10
351,324,7
2760,5818,7
2623,9358,1
153,322,5
1278,5256,1
1450,1237,7
563,1626,1
2791,8,10
589,7926,2
870,3544,5
160,7854,3
456,8125,7
2395,6929,4
1413,2931,6
1944,9501,3
1928,7780,6
703,3058,5
1451,1239,7
2530,5096,6
2713,6826,11
1160,5527,1
113,4848,9
2752,174,1
2023,462,10
1551,2202,12
1900,9351,11
2756,7456,10
1839,5903,9
1711,8702,3
876,6437,7
449,1267,1
2698,9909,7
2845,4570,5
1012,9172,11
1625,5577,4
433,1623,12
517,8530,6
1856,9581,11
1550,9157,7
1358,2103,1
1736,9524,2
117,740,12
2605,3585,4
1891,1464,13
2773,2533,8
2345,6879,7
386,9448,1
2796,8564,3
1480,6618,11
2639,1907,13
1822,3776,9
2852,8944,9
460,8036,1
391,5189,10
2887,6269,8
1538,2433,2
2037,6569,4
2329,3101,11
1234,1103,3
1609,6895,4
1618,3381,8
481,6530,6
1561,7037,4
1898,4195,6
94,8830,12
1176,6304,7
1990,541,7
2628,398,1
1978,1133,4
2922,6936,2
2402,6517,8
2602,4799,12
2287,8149,6
2112,2404,2
1621,2130,2
924,8993,13
1491,9777,5
316,4247,11
1938,7352,8
483,8009,5
927,1007,11
1189,1608,4
713,3442,8
1126,2711,2
1227,1151,4
1858,2005,12
2091,2242,1
1200,502,9
2967,3360,2
253,6484,3
1976,2406,4
1698,3189,4
2768,7426,9
934,9557,10
1670,3464,1
786,1606,3
790,7682,8
2556,9070,3
1242,8152,13
2904,8112,4
2413,3899,4
1372,2497,3
2030,1064,3
2650,5268,7
2645,5717,10
759,1349,10
422,3027,6
2445,6238,1
1132,5553,8
2150,9929,10
1892,3760,3
555,5467,2
747,1726,7
889,7650,13
2595,6978,2
939,959,4
596,8927,6
1276,7514,5
76,1815,11
1802,291,6
2018,7147,11
357,5365,6
2886,1392,1
2854,2145,2
1445,3705,6
2812,2033,4
301,1101,11
1083,7401,11
2512,6474,11
1436,3862,8
2428,5431,5
108,9734,5
1196,7909,6
2601,8360,5
379,7543,9
2019,2550,5
2493,3532,6
115,5608,13
2958,4364,5
2293,8156,10
1673,5310,2
2166,489,8
2717,5351,13
1318,1184,12
1787,6574,8
1738,2739,10
2626,6997,6
2800,5826,6
163,5545,5
739,4476,7
2368,8832,5
1938,3019,7
2066,3164,7
2380,7630,7
1919,3596,13
927,4049,7
1559,111,8
72,9018,2
826,3060,2
802,2814,1
497,5,7
491,3991,5
2509,1627,7
2029,9379,2
97,3067,5
1798,7673,2
2022,5563,6
2857,3002,6
1827,1755,8
1542,4552,2
1886,1508,1
1340,8657,11
2066,5870,7
2900,2720,2
560,463,3
2693,3616,7
1003,4173,12
2132,2884,6
904,3767,10
1199,9798,7
606,1885,10
1531,1558,12
649,1419,2
1192,9478,3
1470,835,7
1378,5481,3
2288,2346,4
1072,9196,6
454,4896,9
2065,8276,7
1008,6378,13
1618,9130,10
566,8660,1
1075,961,8
2620,6662,7
1044,9897,4
2925,6521,3
2133,7100,3
179,3968,9
1287,2325,5
436,6047,4
32,203,7
1933,7118,8
2637,5611,6
1633,4443,11
2838,3661,3
2831,6027,5
133,5750,11
1933,1701,8
2286,149,12
2642,3377,10
135,2477,13
551,7562,6
173,1134,3
641,8727,2
1560,3774,6
1675,8166,6
2333,5277,2
2883,7264,12
2287,2022,3
367,353,13
2880,3523,13
1966,8660,13
784,3148,1
1727,6816,3
1501,7691,9
758,6029,1
2904,3387,7
923,1114,5
2155,9562,2
8,3575,4
2988,419,7
2858,2656,12
526,6689,11
1284,8741,5
1054,5772,4
2863,7297,5
902,3979,4
1416,7850,2
254,7261,5
2485,6333,7
1013,5203,10
41,8324,3
1931,1411,12
447,5969,3
2985,5092,9
2610,9866,3
2559,8985,2
1425,2416,10
90,6168,4
247,9882,10
1750,4052,11
1048,6814,8
1408,256,13
135,1622,1
2867,4490,3
2877,6117,4
2119,8278,5
1731,2491,4
936,4012,3
365,4734,4
2523,2973,4
2482,1353,5
2514,7171,7
804,3302,2
2777,5123,11
259,414,7
983,1076,13
2204,2989,12
2001,1190,5
2502,1315,7
1661,6517,9
1372,9291,4
709,4077,10
1158,6695,12
300,2034,5
751,1406,7
2671,802,6
2205,4672,3
2789,3101,2
2897,2835,5
1757,924,6
1700,8065,5
962,4169,13
2886,9309,8
812,4109,2
2455,9899,6
1312,7655,7
2546,588,11
2883,7526,12
225,6034,9
2868,3280,11
915,3762,11
266,8125,6
1474,1006,3
2335,5150,10
324,4924,7
1077,2617,7
1484,5863,6
1396,4535,12
2152,4283,3
1790,3906,6
356,4651,11
185,2283,8
2287,815,7
2145,8148,6
2426,2858,5
200,3907,6
2115,6288,12
325,433,11
799,5730,9
991,6279,8
2386,3211,8
2729,9791,3
1706,5623,10
2902,3271,6
606,9690,8
438,9096,5
2499,8598,6
414,3323,6
712,9406,9
36,7211,6
2326,9492,10
209,4728,1
1987,4452,9
1411,166,10
544,8993,7
1092,7368,10
541,9853,2
1642,8883,13
2489,9989,11
420,7103,13
307,9419,11
1895,5250,11
1237,1362,5
2433,4895,7
1250,8264,7
678,554,11
1540,7795,11
2089,3098,4
1445,1741,2
26,8024,8
485,7393,13
2799,2125,2
891,900,8
1571,2377,6
2028,7688,4
2613,8553,8
965,9451,4
2194,2999,9
794,5724,9
809,7823,4
53,8842,7
836,6548,1
1904,4163,12
739,6606,4
1786,5091,13
566,753,11
507,6966,2
444,2657,8
2786,1776,8
2885,6441,7
1387,4171,10
663,3974,2
1026,64,3
668,7267,12
2418,7522,7
1031,4009,2
1719,9032,4
230,1943,8
915,8176,11
1578,1091,6
2729,7110,5
1246,3110,10
2048,7123,13
2676,5718,4
1899,719,11
1134,5000,2
802,3958,2
2577,9408,6
2148,6437,1
1742,3049,5
110,9721,3
830,5658,1
1762,1142,2
570,9458,13
2738,9498,6
2211,528,9
1367,6683,10
1911,1462,5
2464,4043,4
1314,6480,8
452,3225,8
1783,2282,5
2952,1529,5
233,8221,7
2283,9915,6
2731,8442,5
202,4665,12
1776,1816,6
1202,6339,12
2191,2443,3
2544,6362,3
1095,7681,8
1117,864,2
1032,1133,13
233,9431,9
2707,1596,5
2638,6153,7
897,9051,12
1356,1151,12
1992,4655,2
1298,7118,8
2288,9274,2
2529,3584,13
2140,1014,6
2795,3348,11
1764,8428,5
2070,4740,13
2011,4413,8
2678,4033,3
2848,7478,8
144,442,7
1461,5176,12
2257,1792,13
2590,7585,3
1532,4852,1
1682,7393,6
1040,3227,9
624,6045,9
2741,5090,10
1272,133,8
1435,6225,10
372,6158,8
1198,2591,6
1091,2488,10
2396,654,9
492,6477,8
2186,9924,2
57,4571,8
2248,1769,11
2949,4255,13
96,7696,6
1784,8546,6
778,5934,3
1413,5049,7
1778,8517,11
788,7194,6
1264,6215,3
1047,3489,10
1584,9863,4
783,2768,2
1812,5051,3
2624,6881,8
1983,1916,8
1931,2078,1
1814,444,12
2067,8522,2
377,942,2
2338,1422,3
2819,1594,3
2952,7545,1
2699,2755,1
320,5033,8
1031,5440,8
2285,5402,4
384,833,10
2865,8141,10
141,4059,11
597,2355,11
601,1031,12
1444,5886,4
2221,5062,11
1095,6991,8
977,8658,5
860,4318,1
1075,6230,6
715,3818,8
1880,538,2
1150,9382,4
2390,6269,3
50,8269,4
2738,8182,8
512,1547,13
1479,8349,13
1199,280,10
545,986,12
1699,5487,10
209,8149,12
1850,8785,9
2913,2439,3
2792,1363,13
2999,226,6
778,578,3
1310,2354,6
679,2318,12
1353,1100,7
11,8241,7
1659,1680,7
478,589,3
1729,9533,9
1622,5056,12
438,2084,12
2200,977,12
511,3560,3
2251,9227,13
368,9019,8
2120,2028,4
2739,9754,6
2996,8405,9
2394,2979,4
995,5589,4
564,7067,13
2313,6362,12
427,8249,7
1326,5602,8
893,5657,6
144,1595,13
2487,1583,4
147,6335,5
2690,6284,11
1264,5308,3
275,5328,1
1185,6578,5
1205,5793,9
2495,1887,4
2217,5509,4
2584,9554,12
2310,2263,2
773,6885,7
2889,9371,2
1802,2452,8
2072,7226,9
1830,8777,6
2333,6689,10
2923,9919,7
61,2248,3
2743,4777,1
2367,7394,13
2484,5812,12
1123,683,2
2311,5411,5
1290,2349,7
2007,5187,3
2422,7817,4
2613,876,2
2677,2555,8
1645,813,4
2564,2636,7
2222,2879,2
2206,6533,2
21,1675,11
1987,1977,8
1044,1145,4
2459,2200,9
2886,3214,7
626,610,13
2199,5032,3
94,4333,3
504,6443,10
1249,6854,3
2695,3170,3
1287,2529,4
2762,5538,6
377,2610,1
398,3375,8
1961,1757,11
1004,7185,5
476,7618,5
1651,9576,5
930,5175,2
1446,1525,7
2264,9075,5
2933,4438,6
2976,1341,2
2706,7450,6
377,4161,1
2632,8343,7
2822,1347,12
238,2032,2
2323,1921,8
1424,1503,7
433,2041,7
2639,8817,1
1304,1551,7
1165,507,13
2738,6034,7
2701,5061,6
1007,6687,1
1031,5078,10
2619,8963,12
2261,4879,9
2187,6697,10
1621,5341,4
2230,409,5
1614,6016,11
1191,2206,1
344,9163,11
829,8613,10
1599,9290,4
2759,606,4
2664,8140,10
2179,1805,7
2197,4262,12
1691,2107,5
1612,1385,8
929,941,13
2112,6837,10
84,30,5
892,7278,5
511,5737,2
655,823,6
1445,4076,10
2562,9008,1
2941,5417,1
871,9008,5
1340,2411,11
2016,7045,5
410,6853,13
2349,316,13
1176,4649,4
2768,2380,10
2998,9488,2
1785,1087,11
1372,8296,9
1603,2942,4
2874,7656,4
29,6513,3
877,392,13
1333,8138,11
1538,5166,12
1265,203,1
361,2535,5
2011,447,4
858,9703,10
2863,6221,10
2610,6556,6
2652,4746,13
2373,5761,6
1166,3398,5
1882,7025,4
827,2142,8
2019,4611,8
173,1519,6
588,9589,12
2563,5342,3
2220,2116,9
1088,9243,3
858,8671,8
1029,3382,5
1448,1058,2
2653,5306,12
1862,7158,7
1209,2701,10
1027,2174,9
2648,4835,13
2245,2001,12
646,5943,13
2104,92,12
656,3408,1
1816,9511,2
1168,9111,8
23,4654,1
160,6617,9
2462,4993,8
345,1362,13
1210,9990,3
2568,5116,10
2725,7942,10
2077,3932,10
2649,2339,12
698,1531,13
1731,5329,13
1351,7300,6
2042,4508,10
1524,6179,12
238,2709,13
1582,2818,2
2022,1700,13
1860,340,13
842,2948,11
2395,4015,10
2520,345,4
1244,6339,10
2564,4790,4
488,5039,10
2010,9505,4
625,5080,2
2985,1087,10
2076,9319,12
1832,7871,11
1547,2672,4
133,8108,13
2325,1426,3
983,141,12
1342,8378,11
1089,8563,4
487,4766,7
947,8563,13
2456,7692,4
111,8559,10
2770,2645,6
2314,6539,8
826,6640,12
2289,1971,6
2076,1782,1
1496,5625,6
2103,808,1
2559,195,2
1596,8191,13
2105,7766,5
2912,6814,8
1603,7792,5
2233,4894,6
895,4322,5
1093,7685,10
550,51,3
2955,583,3
965,5213,8
100,7491,5
1716,9485,1
2433,1555,7
202,1563,3
2524,9848,12
296,6123,10
654,7053,13
518,7281,6
1439,7011,3
2203,7313,6
2396,5682,1
914,7067,2
1307,9938,13
2285,4250,2
646,9153,8
2958,2934,5
41,3477,3
955,1873,11
502,2820,4
1312,5138,8
2445,2088,2
398,4798,12
1896,5507,4
574,3438,12
568,6863,13
496,7545,8
1085,6656,9
1586,6981,10
356,382,5
1573,6653,9
2551,1590,1
940,8997,6
910,3050,3
1193,3286,4
1258,1192,2
2848,8624,3
2757,6345,5
2906,7013,3
2361,5077,9
326,7400,3
2713,5032,7
730,6308,11
1928,4439,8
1534,2727,5
2863,2822,12
191,377,5
1600,9309,3
2931,1258,1
732,8838,11
1998,9246,12
2842,2921,12
19,8661,11
2810,6974,6
2687,7887,9
1972,6279,11
2679,4315,9
2409,1007,9
346,3635,11
2203,1026,8
2967,4957,12
2383,7973,7
1185,1469,13
2972,4051,12
30,8597,9
2636,2605,8
1546,7742,3
2989,7637,8
2098,8998,6
128,5092,9
2893,8576,12
1466,2304,12
183,8627,2
534,6846,13
2279,7144,13
547,933,10
2727,7473,7
87,3426,6
376,2164,5
96,8997,10
2549,894,2
2287,2626,7
1843,1784,9
2349,4186,6
1366,5776,9
1388,6659,9
2073,5104,11
1755,4770,7
785,1607,2
2238,8786,11
2507,1951,1
1262,7220,7
2034,1563,13
1838,5256,10
1280,6156,12
2611,7426,1
2711,2985,11
2917,5798,13
1815,8332,12
1611,7615,13
1530,4197,10
1861,3922,4
532,6349,4
2361,8019,12
2018,4119,2
2696,8783,1
2804,490,6
999,2734,8
2557,8790,5
1555,7605,13
1069,6499,13
327,9467,7
2232,482,10
2528,1636,12
1713,91,2
1323,4753,4
890,5426,2
434,9650,8
1821,4986,2
1569,7062,7
1031,4407,9
2617,909,11
1495,7524,2
327,8466,7
852,3359,9
535,6155,11
2329,8681,3
919,1823,8
1808,5118,1
2397,4853,5
973,366,2
2190,1948,12
2060,9993,6
709,2876,1
2844,8129,12
1725,4324,12
679,6721,8
2389,6123,9
755,7888,4
343,4357,9
112,2805,10
701,7704,13
752,4820,3
457,5287,8
2543,9757,7
890,4131,11
2726,9169,12
2298,7476,5
373,8538,11
633,5678,12
2248,5717,9
336,9411,8
367,5433,4
1846,1469,6
2216,7165,4
782,423,4
2237,4840,7
2430,7323,3
424,4179,5
1731,5695,5
1610,9009,9
2293,9955,13
2686,760,4
2032,5530,1
1397,5729,4
1588,8156,4
1543,1723,6
961,8016,3
2676,7639,10
1953,9943,5
772,3654,1
1117,5914,5
2205,7666,9
2503,982,13
2250,5124,7
589,9099,5
1438,6787,4
1357,2900,4
1104,1187,3
2388,2220,7
383,9373,2
1881,814,5
197,7003,1
2065,3079,6
497,8561,12
1407,6007,6
33,9626,6
5,6555,13
2897,3682,13
884,8849,12
1516,6554,6
460,7608,5
2758,994,3
2978,2698,1
431,1254,4
766,5830,11
2633,1587,2
996,2896,11
2916,4955,6
1692,784,10
2002,8898,5
2356,1166,8
2890,1524,7
2534,2373,12
1942,9131,3
104,990,3
661,4747,9
2492,2036,13
286,7562,11
1769,1415,8
295,3635,11
2826,6281,8
1323,1692,8
1283,8410,5
633,8265,12
2676,2215,4
2657,7554,6
840,37,5
2272,2131,2
516,6210,2
486,4212,7
1068,4570,10
1697,7483,2
1977,7668,7
2270,8295,9
801,6532,8
2309,797,7
1478,2374,7
2165,8463,5
1986,7194,6
1882,1933,11
2778,7166,1
321,2575,11
2887,4549,8
1753,9275,1
1228,3801,12
404,336,7
255,1587,4
1734,1669,11
576,6674,10
1536,7074,6
2890,6869,7
1115,6683,5
373,1528,13
1768,7176,12
642,8383,1
1826,4266,5
2774,9112,11
957,164,11
915,7392,3
517,151,8
1195,1698,4
2401,9552,13
1746,9559,8
2711,9390,2
1877,4149,4
888,2546,8
1400,3564,8
1131,8428,6
827,7999,3
934,8433,2
1689,6732,7
1613,738,5
1341,9318,13
1258,8220,1
847,3586,8
985,3317,2
701,8887,10
2873,694,6
1348,7202,6
2126,9462,13
2433,2651,6
2832,2313,2
1861,2143,10
521,9394,12
2794,5949,6
801,6118,12
2936,9650,10
1813,2303,8
2054,216,13
505,4410,5
1704,1505,10
2408,5792,4
846,2341,9
1072,5904,3
2440,7262,3
1441,8303,13
1014,3208,9
1622,1601,4
1115,5171,1
1945,8802,5
237,4325,10
558,9922,4
2554,3004,4
991,692,2
839,5428,12
830,4175,5
648,8683,7
2533,3967,8
367,2379,10
587,2549,9
1297,8943,6
1753,6865,7
2074,3429,13
1986,1322,9
2518,7174,7
474,1449,4
1907,6070,6
2170,1625,12
2434,8553,2
1275,4604,5
49,2801,4
2770,3384,2
2249,2188,3
2434,299,8
2116,2442,10
1338,8644,11
1472,4707,1
1000,2109,2
446,4565,8
2940,5852,10
406,3245,6
1845,1666,7
592,8700,9
1638,6272,10
2013,4956,7
1411,7065,2
1531,8448,13
1635,3527,2
820,6206,13
2349,6944,10
2217,841,8
59,1406,12
1482,3519,1
2984,1149,4
1557,9785,11
1113,3556,12
2202,5912,13
2894,6109,8
611,8380,3
2884,5143,13
2760,6533,2
717,6026,1
20,1484,5
787,1610,13
1907,8081,8
356,7790,9
2671,190,4
764,3018,13
104,2466,11
2184,332,12
2601,4482,4
1607,8027,2
1847,3095,9
2688,9306,5
2905,8635,5
2243,7622,8
1132,1911,13
754,4800,1
2023,9555,13
523,965,9
1563,4303,11
2096,56,8
1917,4823,11
173,9087,9
2788,3504,12
1685,1139,6
2108,2991,11
1180,1485,1
1360,9859,6
1985,4370,1
646,2662,8
2439,4615,1
2581,6702,13
2689,5109,5
1480,1041,9
1996,5186,2
145,7978,2
125,5815,11
421,1686,5
898,7175,9
1067,2842,1
840,1749,10
1498,9887,3
2797,7135,8
215,1699,4
367,4294,6
2105,3138,4
2193,5176,13
1468,6490,8
1519,2093,1
2929,3636,8
828,103,3
1412,4949,8
1388,564,3
2892,3372,7
922,6665,2
2645,3668,13
2549,8679,2
2921,5352,12
93,1760,5
17,1011,10
963,654,8
591,7661,7
2719,7083,11
1122,8917,12
478,1997,7
458,8109,10
2040,3049,7
1664,9961,3
1919,4465,12
1290,8098,11
696,2273,7
106,1035,4
474,2103,10
2112,6264,10
2980,6072,7
1763,2193,4
1146,4230,6
1371,3548,5
1888,1961,11
1509,4557,7
1803,331,7
505,4793,10
158,2474,10
836,3746,9
851,8534,7
1877,5996,8
2591,5072,13
2269,7363,7
962,3429,13
2540,4581,5
2637,7349,4
1127,5652,7
905,6877,8
2102,5238,10
2214,6241,12
2724,6691,7
821,2329,8
2846,6689,13
2856,4861,2
2180,9124,4
1859,4649,10
1514,212,11
583,9724,5
1367,9773,12
2208,4479,13
1737,7596,8
553,7885,12
2830,372,6
2870,7542,8
1793,5593,8
861,135,13
2380,9944,9
2859,3943,1
1173,3035,8
2228,3136,5
1849,3510,9
2594,5019,12
147,8158,8
170,4699,7
1389,9620,13
586,1916,11
2937,6023,13
254,2709,3
1370,8201,3
228,2817,10
2302,9279,9
1517,7102,3
234,3974,8
1148,1848,7
1744,5940,6
1591,3015,6
2322,2274,4
1621,9668,13
2558,7058,11
345,3060,4
1840,2779,6
1426,4560,6
939,1187,12
232,2552,11
2675,4673,9
1957,8988,1
724,5716,6
144,634,1
2210,8966,2
2716,2099,7
164,2978,13
454,1396,6
1693,5365,4
1,4323,2
1045,1052,10
2249,839,7
855,4715,8
2636,4988,13
1636,4820,4
667,251,2
1341,4193,5
2956,9200,6
2929,2755,1
2184,3898,13
160,10000,1
2875,3417,13
2002,8588,2
1802,4517,11
1196,9391,13
2546,5353,10
1060,9941,12
316,1318,6
2374,6043,4
540,9277,10
1267,5848,1
2115,7572,3
686,1555,6
1715,5321,7
1967,2789,11
2938,763,8
219,6436,8
2702,747,1
2319,9873,10
2427,4845,8
2498,6545,5
1198,7900,5
479,6815,12
2853,5032,4
1030,2456,6
1324,6468,9
2441,3488,4
1112,8174,5
2328,7436,5
37,7960,6
956,1597,5
2687,6447,10
200,8672,5
1040,9865,13
468,4877,1
610,8812,4
724,3261,6
2897,3737,11
1592,8703,5
1706,9558,7
1221,9861,13
376,6967,11
